"","ref_id","iso2","reviewed_by","reviewed_date","country_role"
"4581","ISI000328247600009","GT","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4582","ISI000285201900004","MX","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4583","ISI000238436300012","PA","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4584","ISI000381502700004","BO","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4585","AY0000000000000088","ID","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4586","ISI000278836600017","NC","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4587","ISI000383281100003","CO","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4588","ISI000413932400002","BO","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4589","ISI000306358200034","AU","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4590","ISI000437216600027","BR","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4591","ISI000316366700002","BR","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4592","AY0000000000000041","PE","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4593","ISI000427567400001","CR","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4594","AY0000000000000084","TZ","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4595","ISI000283567600005","BR","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4596","ISI000368727700008","GH","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4597","ISI000369528200036","PE","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4598","AY0000000000000073","BR","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4599","ISI000274770200018","BO","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4600","ISI000362731800003","BO","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4601","ISI000409500700003","PH","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4602","ISI000238205600015","ID","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4603","ISI000300050500006","MX","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4604","ISI000272866500014","ZA","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4605","ISI000467327300015","BQ","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4606","ISI000177889200001","CR","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4607","ISI000344317700064","MX","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4608","ISI000461467100010","BR","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4609","ISI000288547500006","BO","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4610","AY0000000000000027","TW","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4611","ISI000215293500006","MX","Ada Sanchez",2020-10-30 08:01:51,"Study location"
"4612","ISI000422962300007","GN","Rsaurio",2020-10-30 13:38:22,"False positive"
"4613","ISI000472124600003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4614","ISI000475545100014","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4615","ISI000456705800001","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4616","ISI000495923800001","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4617","ISI000461722100009","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4618","ISIA1995RE91700005","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4619","ISIA1995QF55100007","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4620","ISIA1995QH40100015","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4621","ISIA1995QC58100011","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4622","ISIA1994QD00700002","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4623","ISIA1994NY87200022","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4624","ISIA1994PV30000001","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4625","ISIA1994NM35200011","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4626","ISIA1993LZ71800007","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4627","ISIA1993LB56700009","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4628","ISIA1993KL41700013","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4629","ISIA1993MP09400003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4630","ISIA1992JV12700006","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4631","ISIA1992KH19700005","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4632","ISIA1992JJ85000003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4633","ISIA1992HJ93100006","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4634","ISIA1992HA56400037","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4635","ISIA1991GR21400025","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4636","ISIA1991GQ23700012","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4637","ISIA1991GL90100008","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4638","ISIA1991GH62000002","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4639","ISIA1991FT12900029","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4640","ISIA1991FY47500020","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4641","ISIA1991FM48100006","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4642","ISIA1990EQ29700004","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4643","ISIA1984SF81200007","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4644","ISIA1981MQ07800018","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4645","ISIA1978FR26900005","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4646","ISI000424477800001","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4647","ISI000430988900040","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4648","ISI000424077900007","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4649","ISI000414378300011","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4650","ISI000389966000003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4651","ISI000386137600005","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4652","ISI000382100400013","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4653","ISI000374411200008","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4654","ISI000369417100008","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4655","ISI000366498500003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4656","ISI000361405100002","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4657","ISI000238436300012","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4658","ISI000355061300010","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4659","ISI000349087900001","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4660","ISI000348268400001","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4661","ISI000249779400006","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4662","ISI000344814300006","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4663","ISI000337681700002","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4664","ISI000334041100008","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4665","ISI000333459900088","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4666","ISI000331592200017","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4667","ISI000348618500009","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4668","ISI000235828100005","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4669","ISI000348705800004","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4670","ISI000324688500015","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4671","ISI000324796200014","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4672","ISI000323930500024","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4673","ISI000319481300015","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4674","ISI000312829100115","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4675","ISI000312313900058","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4676","ISI000306893400011","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4677","ISI000320738700014","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4678","ISI000305272300003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4679","ISI000226817800010","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4680","ISI000300392700024","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4681","ISI000311553600009","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4682","ISI000295592900025","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4683","ISI000534612400065","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4684","ISI000503805000014","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4685","ISI000510174100020","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4686","ISI000292770300033","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4687","ISI000291597400009","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4688","ISI000295401400003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4689","ISI000288736400011","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4690","ISI000291432500004","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4691","ISI000290132900009","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4692","ISI000285412900031","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4693","ISI000286953200014","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4694","ISI000284900600010","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4695","ISI000284229300010","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4696","ISI000281126700020","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4697","ISI000281511700015","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4698","ISI000277731000004","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4699","ISI000272963900018","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4700","ISI000272015100020","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4701","ISI000273104500004","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4702","ISI000269241300005","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4703","ISI000277695600003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4704","ISI000266465200010","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4705","ISI000265621700001","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4706","ISI000273100500001","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4707","ISI000261627200004","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4708","ISI000258257900057","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4709","ISI000208355700001","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4710","ISI000264485400003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4711","ISI000251765900016","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4712","ISI000256158100005","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4713","ISI000256951200008","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4714","ISI000259872700001","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4715","ISI000245312000012","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4716","ISI000246698600003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4717","ISI000234771200019","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4718","ISI000238357400005","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4719","ISI000238793200002","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4720","ISI000234195600009","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4721","ISI000233831000005","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4722","ISI000231362800040","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4723","ISI000230181800041","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4724","ISI000233385900042","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4725","ISI000229715000002","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4726","ISI000238191000010","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4727","ISI000229006400012","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4728","ISI000224995700004","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4729","ISI000222932600051","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4730","ISI000222807300009","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4731","ISI000220523900007","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4732","ISI000224516900009","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4733","ISI000186696600016","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4734","ISI000182308500002","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4735","ISI000180639600048","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4736","ISI000185930700001","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4737","ISI000182918300005","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4738","ISI000181736000003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4739","ISI000174669600006","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4740","ISI000177616500010","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4741","ISI000177529800017","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4742","ISI000179294700003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4743","ISI000173000300005","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4744","ISI000172475900007","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4745","ISI000169628700001","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4746","ISI000169856400003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4747","ISI000169025400008","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4748","ISI000166877800010","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4749","ISI000165930100009","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4750","ISI000171673700004","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4751","ISI000166066900050","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4752","ISI000166066900051","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4753","ISI000166164800006","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4754","ISI000089256800003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4755","ISI000086795100014","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4756","ISI000086964900003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4757","ISI000084692100013","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4758","ISI000085197600005","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4759","ISI000083884100004","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4760","ISI000082771000010","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4761","ISI000080005200014","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4762","ISI000081711300008","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4763","ISI000080930700009","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4764","ISI000080049500010","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4765","ISI000079979000005","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4766","ISI000083807800006","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4767","ISI000084069800003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4768","ISI000078294600004","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4769","ISI000082920100002","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4770","ISI000077768400002","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4771","ISI000076273000012","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4772","ISI000076624800043","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4773","ISI000071915400032","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4774","ISI000071789700003","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4775","ISI000075247100002","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4776","ISI000071247600007","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4777","ISIA1997XY84300010","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4778","ISIA1997WX48100001","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4779","ISIA1997WF10500008","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4780","ISIA1996VN05200001","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4781","ISIA1996VA59000011","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4782","ISIA1996TQ53800015","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4783","ISIA1995RU20600011","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4784","ISIA1995RD05100012","CU","Rsaurio",2020-10-29 10:08:13,"False positive"
"4785","ISI000233670100304","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4786","ISI000459743800053","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4787","ISI000347141900017","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4788","ISI000572368000001","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4789","ISI000503728400016","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4790","ISI000258853300008","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4791","ISIA1992HR89700006","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4792","ISI000359730800016","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4793","ISI000243309800009","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4794","ISI000434356700014","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4795","ISI000262542100002","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4796","ISI000082189800001","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4797","ISI000344481900020","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4798","ISI000281907000018","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4799","ISI000248300300022","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4800","ISI000271845000018","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4801","ISI000244249900016","CU","Rsaurio",2020-10-29 10:08:13,"In text"
"4802","ISI000489933500010","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4803","ISI000484441700001","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4804","ISI000489995100023","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4805","ISI000477567700006","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4806","ISI000483227000001","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4807","ISI000471266100039","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4808","ISI000473794600019","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4809","ISI000469431900001","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4810","ISI000477805900013","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4811","ISI000470031400010","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4812","ISI000465375400006","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4813","ISI000467994800002","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4814","ISI000460508300004","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4815","ISI000457350700013","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4816","ISI000457939400010","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4817","ISI000475928900013","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4818","ISI000461589300004","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4819","ISI000460548300004","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4820","ISIA1995QX38800009","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4821","ISIA1995QX31000001","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4822","ISIA1995QL54900004","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4823","ISIA1994QD00700002","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4824","ISIA1994PE51400004","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4825","ISIA1994PN39800003","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4826","ISIA1994MQ33400003","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4827","ISIA1993MJ29300001","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4828","ISIA1993LA71200009","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4829","ISIA1993KW61100001","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4830","ISIA1993KL08800010","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4831","ISIA1993KL41700013","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4832","ISIA1993KP17400023","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4833","ISIA1992JU30700003","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4834","ISIA1992LL42700020","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4835","ISIA1992HW83800015","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4836","ISIA1992HJ22000004","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4837","ISIA1991GB71600040","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4838","ISIA1991FY33100051","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4839","ISIA1991FQ60200006","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4840","ISIA1991FC91900008","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4841","ISIA1991EX05000004","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4842","ISIA1990ER29400001","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4843","ISIA1993BY50E00011","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4844","ISIA1990DP38700007","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4845","ISIA1989AW57900004","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4846","ISIA1989U427300077","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4847","ISIA1988P021200004","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4848","ISIA1988M715800013","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4849","ISIA1988M447400003","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4850","ISIA1987K084200033","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4851","ISIA1985AUW4600047","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4852","ISIA1985AVF6000041","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4853","ISIA1983QA17200024","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4854","ISI000443567000005","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4855","ISI000437704000001","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4856","ISI000435225000015","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4857","ISI000430980300007","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4858","ISI000426961700013","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4859","ISI000426961700020","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4860","ISI000425684200010","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4861","ISI000427544000269","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4862","ISI000424650300018","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4863","ISI000417105700002","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4864","ISI000428158800008","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4865","ISI000453071600012","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4866","ISI000439351700003","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4867","ISI000427750700005","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4868","ISI000560053500019","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4869","ISI000422611400005","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4870","ISI000412788100017","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4871","ISI000414395500011","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4872","ISI000418499300001","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4873","ISI000411713000012","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4874","ISI000411163100031","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4875","ISI000410137800009","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4876","ISI000405402400013","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4877","ISI000404340300005","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4878","ISI000402797000033","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4879","ISI000402069300003","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4880","ISI000401068700129","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4881","ISI000397691200062","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4882","ISI000400304700003","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4883","ISI000399174400064","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4884","ISI000395974400001","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4885","ISI000398757600008","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4886","ISI000397692700003","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4887","ISI000395758900007","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4888","ISI000399989900002","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4889","ISI000429919100022","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4890","ISI000328866300005","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4891","ISI000396678900005","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4892","ISI000391084300009","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4893","ISI000390495800012","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4894","ISI000392533100006","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4895","ISI000390430800001","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4896","ISI000392871000006","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4897","ISI000391652600006","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4898","ISI000387752800009","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4899","ISI000386745800007","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4900","ISI000387463900006","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4901","ISI000386987700008","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4902","ISI000387164700136","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4903","ISI000385596600005","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4904","ISI000383931200004","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4905","ISI000382416000010","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
"4906","ISI000382523500015","ML","Rsaurio",2020-10-29 10:08:52,"False positive"
