"","ref_id","scientific_name","individuals","reviewed_by","reviewed_date"
"292","ISI000352820900010","Psittacara leucophthalmus",277,"Ada Sanchez",2020-10-28 22:36:15
"293","ISI000352820900010","Brotogeris chiriri",6693,"Ada Sanchez",2020-10-28 22:36:15
"294","ISI000352820900010","Amazona ochrocephala",18,"Ada Sanchez",2020-10-28 22:36:15
"295","ISI000352820900010","Forpus xanthops",16,"Ada Sanchez",2020-10-28 22:36:15
"296","ISI000288547500006","Amazona aestiva",1468,"Ada Sanchez",2020-10-28 22:36:15
"297","ISI000288547500006","Myiopsitta monachus",1342,"Ada Sanchez",2020-10-28 22:36:15
"298","ISI000288547500006","Forpus xanthopterygius",1243,"Ada Sanchez",2020-10-28 22:36:15
"299","ISI000288547500006","Brotogeris chiriri",643,"Ada Sanchez",2020-10-28 22:36:15
"300","ISI000288547500006","Psittacara mitratus",550,"Ada Sanchez",2020-10-28 22:36:15
"301","ISI000300050500006","Rhynchopsitta terrisi",1,"Ada Sanchez",2020-10-28 22:36:15
"302","ISI000300050500006","Pyrilia haematotis",1,"Ada Sanchez",2020-10-28 22:36:15
"303","ISI000300050500006","Ara macao",50,"Ada Sanchez",2020-10-28 22:36:15
"304","ISI000300050500006","Rhynchopsitta pachyrhyncha",100,"Ada Sanchez",2020-10-28 22:36:15
"305","ISI000300050500006","Brotogeris jugularis",500,"Ada Sanchez",2020-10-28 22:36:16
"306","ISI000300050500006","Bolborhynchus lineola",500,"Ada Sanchez",2020-10-28 22:36:16
"307","ISI000300050500006","Pionus senilis",500,"Ada Sanchez",2020-10-28 22:36:16
"308","ISI000300050500006","Amazona xantholora",500,"Ada Sanchez",2020-10-28 22:36:16
"309","ISI000300050500006","Ara militaris",500,"Ada Sanchez",2020-10-28 22:36:16
"310","ISI000300050500006","Amazona viridigenalis",600,"Ada Sanchez",2020-10-28 22:36:16
"311","ISI000300050500006","Amazona auropalliata",1000,"Ada Sanchez",2020-10-28 22:36:16
"312","ISI000300050500006","Amazona farinosa",1000,"Ada Sanchez",2020-10-28 22:36:16
"313","ISI000300050500006","Psittacara holochlorus",1000,"Ada Sanchez",2020-10-28 22:36:16
"314","ISI000300050500006","Amazona oratrix",1000,"Ada Sanchez",2020-10-28 22:36:16
"315","ISI000300050500006","Amazona autumnalis",5000,"Ada Sanchez",2020-10-28 22:36:16
"316","ISI000300050500006","Amazona finschi",5000,"Ada Sanchez",2020-10-28 22:36:16
"317","ISI000300050500006","Eupsittula nana",7000,"Ada Sanchez",2020-10-28 22:36:16
"318","ISI000300050500006","Forpus cyanopygius",8000,"Ada Sanchez",2020-10-28 22:36:16
"319","ISI000300050500006","Amazona albifrons",8000,"Ada Sanchez",2020-10-28 22:36:16
"320","ISI000300050500006","Eupsittula canicularis",23500,"Ada Sanchez",2020-10-28 22:36:17
"321","ISI000373372100004","Brotogeris chiriri",2437,"Ada Sanchez",2020-10-28 22:36:17
"322","ISI000373372100004","Myiopsitta monachus",1772,"Ada Sanchez",2020-10-28 22:36:17
"323","ISI000373372100004","Forpus xanthopterygius",1435,"Ada Sanchez",2020-10-28 22:36:17
"324","ISI000373372100004","Amazona aestiva",1296,"Ada Sanchez",2020-10-28 22:36:17
"325","ISI000373372100004","Pyrrhura molinae",175,"Ada Sanchez",2020-10-28 22:36:17
"326","ISI000373372100004","Pionus menstruus",160,"Ada Sanchez",2020-10-28 22:36:17
"327","ISI000373372100004","Ara ararauna",89,"Ada Sanchez",2020-10-28 22:36:17
"328","ISI000373372100004","Aratinga weddellii",59,"Ada Sanchez",2020-10-28 22:36:17
"329","ISI000373372100004","Pionus maximiliani",42,"Ada Sanchez",2020-10-28 22:36:17
"330","ISI000373372100004","Amazona tucumana",42,"Ada Sanchez",2020-10-28 22:36:17
"331","ISI000373372100004","Ara rubrogenys",32,"Ada Sanchez",2020-10-28 22:36:17
"332","ISI000373372100004","Brotogeris cyanoptera",17,"Ada Sanchez",2020-10-28 22:36:17
"333","ISI000373372100004","Diopsittaca nobilis",9,"Ada Sanchez",2020-10-28 22:36:17
"334","ISI000373372100004","Amazona amazonica",8,"Ada Sanchez",2020-10-28 22:36:17
"335","ISI000373372100004","Pionites leucogaster",5,"Ada Sanchez",2020-10-28 22:36:17
"336","ISI000373372100004","Ara macao",4,"Ada Sanchez",2020-10-28 22:36:17
"337","ISI000373372100004","Amazona ochrocephala",3,"Ada Sanchez",2020-10-28 22:36:17
"338","ISI000373372100004","Pionus chalcopterus",2,"Ada Sanchez",2020-10-28 22:36:17
"339","ISI000413932400002","Brotogeris chiriri",NA,"Ada Sanchez",2020-10-28 22:36:17
"340","ISI000413932400002","Pyrrhura molinae",NA,"Ada Sanchez",2020-10-28 22:36:17
"341","ISI000413932400002","Aratinga weddellii",NA,"Ada Sanchez",2020-10-28 22:36:18
"342","ISI000413932400002","Eupsittula aurea",NA,"Ada Sanchez",2020-10-28 22:36:18
"343","ISI000413932400002","Ara severus",NA,"Ada Sanchez",2020-10-28 22:36:18
"344","ISI000413932400002","Brotogeris cyanoptera",NA,"Ada Sanchez",2020-10-28 22:36:18
"345","ISI000413932400002","Pionus menstruus",NA,"Ada Sanchez",2020-10-28 22:36:18
"346","ISI000413932400002","Psittacara mitratus",NA,"Ada Sanchez",2020-10-28 22:36:18
"347","ISI000413932400002","Amazona aestiva",NA,"Ada Sanchez",2020-10-28 22:36:18
"348","ISI000413932400002","Forpus xanthopterygius",NA,"Ada Sanchez",2020-10-28 22:36:18
"349","ISI000413932400002","Myiopsitta monachus",NA,"Ada Sanchez",2020-10-28 22:36:18
"350","ISI000381502700004","Brotogeris chiriri",2437,"Ada Sanchez",2020-10-28 22:36:18
"351","ISI000381502700004","Myiopsitta monachus",1772,"Ada Sanchez",2020-10-28 22:36:18
"352","ISI000381502700004","Forpus xanthopterygius",1435,"Ada Sanchez",2020-10-28 22:36:18
"353","ISI000381502700004","Amazona aestiva",1296,"Ada Sanchez",2020-10-28 22:36:18
"354","ISI000381502700004","Psittacara acuticaudatus",754,"Ada Sanchez",2020-10-28 22:36:18
"355","ISI000381502700004","Psittacara mitratus",288,"Ada Sanchez",2020-10-28 22:36:18
"356","ISI000381502700004","Pyrrhura molinae",175,"Ada Sanchez",2020-10-28 22:36:18
"357","ISI000381502700004","Pionus menstruus",160,"Ada Sanchez",2020-10-28 22:36:19
"358","ISI000381502700004","Eupsittula aurea",109,"Ada Sanchez",2020-10-28 22:36:19
"359","ISI000381502700004","Psittacara leucophthalmus",93,"Ada Sanchez",2020-10-28 22:36:19
"360","ISI000381502700004","Ara ararauna",89,"Ada Sanchez",2020-10-28 22:36:19
"361","ISI000381502700004","Primolius auricollis",74,"Ada Sanchez",2020-10-28 22:36:19
"362","ISI000381502700004","Aratinga weddellii",59,"Ada Sanchez",2020-10-28 22:36:19
"363","ISI000381502700004","Ara severus",54,"Ada Sanchez",2020-10-28 22:36:19
"364","ISI000381502700004","Pionus maximiliani",42,"Ada Sanchez",2020-10-28 22:36:19
"365","ISI000381502700004","Amazona tucumana",42,"Ada Sanchez",2020-10-28 22:36:19
"366","ISI000381502700004","Ara chloropterus",36,"Ada Sanchez",2020-10-28 22:36:19
"367","ISI000381502700004","Ara rubrogenys",32,"Ada Sanchez",2020-10-28 22:36:19
"368","ISI000381502700004","Amazona farinosa",17,"Ada Sanchez",2020-10-28 22:36:19
"369","ISI000381502700004","Brotogeris cyanoptera",17,"Ada Sanchez",2020-10-28 22:36:19
"370","ISI000381502700004","Diopsittaca nobilis",9,"Ada Sanchez",2020-10-28 22:36:19
"371","ISI000381502700004","Amazona amazonica",8,"Ada Sanchez",2020-10-28 22:36:19
"372","ISI000381502700004","Pionites xanthomerius",5,"Ada Sanchez",2020-10-28 22:36:19
"373","ISI000381502700004","Ara macao",4,"Ada Sanchez",2020-10-28 22:36:19
"374","ISI000381502700004","Amazona ochrocephala",3,"Ada Sanchez",2020-10-28 22:36:19
"375","ISI000381502700004","Pionus chalcopterus",2,"Ada Sanchez",2020-10-28 22:36:19
"376","ISI000403791000018","Psittacus erithacus",41737,"Ada Sanchez",2020-10-28 22:36:20
"377","ISI000403791000018","Lathamus discolor",551,"Ada Sanchez",2020-10-28 22:36:20
"378","ISI000403791000018","Aratinga solstitialis",10686,"Ada Sanchez",2020-10-28 22:36:20
"379","ISI000403791000018","Cacatua alba",381,"Ada Sanchez",2020-10-28 22:36:20
"380","ISI000403791000018","Pionites leucogaster",1724,"Ada Sanchez",2020-10-28 22:36:20
"381","ISI000403791000018","Amazona finschi",1,"Ada Sanchez",2020-10-28 22:36:20
"382","ISI000403791000018","Amazona collaria",4,"Ada Sanchez",2020-10-28 22:36:20
"383","ISI000403791000018","Cacatua ophthalmica",106,"Ada Sanchez",2020-10-28 22:36:20
"384","ISI000403791000018","Psittrichas fulgidus",48,"Ada Sanchez",2020-10-28 22:36:20
"385","ISI000403791000018","Pyrrhura perlata",479,"Ada Sanchez",2020-10-28 22:36:20
"386","ISI000403791000018","Lorius garrulus",588,"Ada Sanchez",2020-10-28 22:36:20
"387","ISI000403791000018","Amazona auropalliata",27,"Ada Sanchez",2020-10-28 22:36:20
"388","ISI000403791000018","Amazona ventralis",1,"Ada Sanchez",2020-10-28 22:36:20
"389","ISI000403791000018","Anodorhynchus hyacinthinus",1,"Ada Sanchez",2020-10-28 22:36:20
"390","ISI000473650400031","Coracopsis nigra",2606,"Ada Sanchez",2020-10-28 22:36:20
"391","ISI000473650400031","Coracopsis vasa",560,"Ada Sanchez",2020-10-28 22:36:20
"392","ISI000473650400031","Agapornis canus",54469,"Ada Sanchez",2020-10-28 22:36:20
"393","AY0000000000000037","Amazona brasiliensis",NA,"Ada Sanchez",2020-10-28 22:36:20
"394","ISI000274770200018","Amazona tucumana",242,"Ada Sanchez",2020-10-28 22:36:21
"395","ISI000368472400016","Amazona festiva",11,"Ada Sanchez",2020-10-28 22:36:21
"396","ISI000368472400016","Ara ararauna",5,"Ada Sanchez",2020-10-28 22:36:21
"397","ISI000368472400016","Ara macao",2,"Ada Sanchez",2020-10-28 22:36:21
"398","ISI000368472400016","Brotogeris versicolurus",16,"Ada Sanchez",2020-10-28 22:36:21
"399","ISI000368472400016","Pyrilia caica",4,"Ada Sanchez",2020-10-28 22:36:21
"400","ISI000368472400016","Amazona farinosa",1,"Ada Sanchez",2020-10-28 22:36:21
"401","ISI000368472400016","Brotogeris sanctithomae",43,"Ada Sanchez",2020-10-28 22:36:21
"402","ISI000252113600009","Amazona barbadensis",9,"Ada Sanchez",2020-10-28 22:36:21
"403","ISI000501640800009","Amazona ochrocephala",251,"Ada Sanchez",2020-10-28 22:36:21
"404","ISI000501640800009","Eupsittula pertinax",111,"Ada Sanchez",2020-10-28 22:36:21
"405","ISI000501640800009","Amazona amazonica",100,"Ada Sanchez",2020-10-28 22:36:21
"406","ISI000501640800009","Ara ararauna",96,"Ada Sanchez",2020-10-28 22:36:21
"407","ISI000501640800009","Ara chloropterus",55,"Ada Sanchez",2020-10-28 22:36:21
"408","ISI000501640800009","Amazona barbadensis",49,"Ada Sanchez",2020-10-28 22:36:21
"409","ISI000501640800009","Forpus passerinus",50,"Ada Sanchez",2020-10-28 22:36:21
"410","ISI000501640800009","Ara macao",52,"Ada Sanchez",2020-10-28 22:36:21
"411","ISI000501640800009","Ara militaris",22,"Ada Sanchez",2020-10-28 22:36:21
"412","ISI000501640800009","Ara severus",17,"Ada Sanchez",2020-10-28 22:36:21
"413","ISI000501640800009","Pionus menstruus",16,"Ada Sanchez",2020-10-28 22:36:21
"414","ISI000501640800009","Brotogeris jugularis",11,"Ada Sanchez",2020-10-28 22:36:22
"415","ISI000501640800009","Amazona farinosa",14,"Ada Sanchez",2020-10-28 22:36:22
"416","ISI000501640800009","Psittacara wagleri",8,"Ada Sanchez",2020-10-28 22:36:22
"417","ISI000501640800009","Amazona aestiva",8,"Ada Sanchez",2020-10-28 22:36:22
"418","ISI000501640800009","Psittacara leucophthalmus",10,"Ada Sanchez",2020-10-28 22:36:22
"419","ISI000501640800009","Amazona festiva",6,"Ada Sanchez",2020-10-28 22:36:22
"420","ISI000501640800009","Pionus sordidus",5,"Ada Sanchez",2020-10-28 22:36:22
"421","ISI000501640800009","Nannopsittaca panychlora",5,"Ada Sanchez",2020-10-28 22:36:22
"422","ISI000501640800009","Diopsittaca nobilis",5,"Ada Sanchez",2020-10-28 22:36:22
"423","ISI000501640800009","Amazona albifrons",4,"Ada Sanchez",2020-10-28 22:36:22
"424","ISI000501640800009","Amazona autumnalis",3,"Ada Sanchez",2020-10-28 22:36:22
"425","ISI000501640800009","Pionus tumultuosus",3,"Ada Sanchez",2020-10-28 22:36:22
"426","ISI000501640800009","Amazona dufresniana",2,"Ada Sanchez",2020-10-28 22:36:23
"427","ISI000501640800009","Aratinga solstitialis",2,"Ada Sanchez",2020-10-28 22:36:23
"428","ISI000501640800009","Amazona leucocephala",1,"Ada Sanchez",2020-10-28 22:36:23
"429","ISI000501640800009","Orthopsittaca manilatus",1,"Ada Sanchez",2020-10-28 22:36:23
"430","ISI000501640800009","Aratinga jandaya",1,"Ada Sanchez",2020-10-28 22:36:23
"431","ISI000501640800009","Psittacara mitratus",1,"Ada Sanchez",2020-10-28 22:36:23
"432","ISI000501640800009","Brotogeris chrysoptera",1,"Ada Sanchez",2020-10-28 22:36:23
"433","ISI000501640800009","Pionus chalcopterus",1,"Ada Sanchez",2020-10-28 22:36:23
"434","ISI000501640800009","Pionus fuscus",1,"Ada Sanchez",2020-10-28 22:36:23
"435","ISI000215293500006","Melopsittacus undulatus",NA,"Ada Sanchez",2020-10-28 22:36:23
"436","ISI000215293500006","Amazona oratrix",NA,"Ada Sanchez",2020-10-28 22:36:23
"437","ISI000215293500006","Pionus senilis",NA,"Ada Sanchez",2020-10-28 22:36:23
"438","ISI000215293500006","Eupsittula canicularis",NA,"Ada Sanchez",2020-10-28 22:36:23
"439","ISI000215293500006","Amazona albifrons",NA,"Ada Sanchez",2020-10-28 22:36:23
"440","ISI000215293500006","Amazona xantholora",NA,"Ada Sanchez",2020-10-28 22:36:23
"441","ISI000215293500006","Amazona auropalliata",NA,"Ada Sanchez",2020-10-28 22:36:23
"442","ISI000215293500006","Eupsittula astec",NA,"Ada Sanchez",2020-10-28 22:36:23
"443","ISI000215293500006","Amazona viridigenalis",NA,"Ada Sanchez",2020-10-28 22:36:23
"444","ISI000215293500006","Amazona ochrocephala",NA,"Ada Sanchez",2020-10-28 22:36:23
"445","ISI000467327300015","Amazona barbadensis",NA,"Ada Sanchez",2020-10-28 22:36:24
"446","AY0000000000000060","Psittacus erithacus",NA,"Ada Sanchez",2020-10-28 22:36:24
"447","AY0000000000000027","Melopsittacus undulatus",956,"Ada Sanchez",2020-10-28 22:36:24
"448","AY0000000000000027","Guaruba guarouba",5,"Ada Sanchez",2020-10-28 22:36:24
"449","AY0000000000000027","Cacatua leadbeateri",2,"Ada Sanchez",2020-10-28 22:36:24
"450","AY0000000000000027","Amazona oratrix",1,"Ada Sanchez",2020-10-28 22:36:24
"451","AY0000000000000027","Ara macao",1,"Ada Sanchez",2020-10-28 22:36:24
"452","AY0000000000000027","Cacatua moluccensis",2,"Ada Sanchez",2020-10-28 22:36:24
"453","AY0000000000000027","Ara chloropterus",2,"Ada Sanchez",2020-10-28 22:36:24
"454","AY0000000000000027","Cacatua ophthalmica",1,"Ada Sanchez",2020-10-28 22:36:24
"455","AY0000000000000027","Primolius auricollis",5,"Ada Sanchez",2020-10-28 22:36:24
"456","AY0000000000000027","Ara ararauna",18,"Ada Sanchez",2020-10-28 22:36:24
"457","AY0000000000000027","Pionites leucogaster",4,"Ada Sanchez",2020-10-28 22:36:24
"458","AY0000000000000079","Lorius garrulus",NA,"Ada Sanchez",2020-10-28 22:36:24
"459","AY0000000000000079","Eclectus roratus",NA,"Ada Sanchez",2020-10-28 22:36:24
"460","AY0000000000000079","Cacatua alba",NA,"Ada Sanchez",2020-10-28 22:36:24
"461","AY0000000000000079","Cacatua galerita",NA,"Ada Sanchez",2020-10-28 22:36:24
"462","ISI000248300300022","Cacatua moluccensis",NA,"Ada Sanchez",2020-10-28 22:36:24
"463","ISI000248300300022","Amazona leucocephala",NA,"Ada Sanchez",2020-10-28 22:36:24
"464","ISI000283567600005","Amazona aestiva",252,"Ada Sanchez",2020-10-28 22:36:24
"465","ISI000283567600005","Amazona amazonica",42,"Ada Sanchez",2020-10-28 22:36:25
"466","ISI000283567600005","Amazona autumnalis",5,"Ada Sanchez",2020-10-28 22:36:25
"467","ISI000283567600005","Amazona brasiliensis",6,"Ada Sanchez",2020-10-28 22:36:25
"468","ISI000283567600005","Amazona farinosa",12,"Ada Sanchez",2020-10-28 22:36:25
"469","ISI000283567600005","Amazona festiva",8,"Ada Sanchez",2020-10-28 22:36:25
"470","ISI000283567600005","Amazona ochrocephala",20,"Ada Sanchez",2020-10-28 22:36:25
"471","ISI000283567600005","Amazona pretrei",5,"Ada Sanchez",2020-10-28 22:36:25
"472","ISI000283567600005","Amazona rhodocorytha",10,"Ada Sanchez",2020-10-28 22:36:25
"473","ISI000283567600005","Amazona vinacea",14,"Ada Sanchez",2020-10-28 22:36:25
"474","ISI000230998800001","Ara macao",NA,"Ada Sanchez",2020-10-28 22:36:25
"475","ISI000306358200034","Calyptorhynchus banksii",NA,"Ada Sanchez",2020-10-28 22:36:25
"476","ISI000306358200034","Calyptorhynchus lathami",NA,"Ada Sanchez",2020-10-28 22:36:25
"477","ISI000169226000018","Amazona autumnalis",NA,"Ada Sanchez",2020-10-28 22:36:25
"478","ISI000169226000018","Amazona oratrix",NA,"Ada Sanchez",2020-10-28 22:36:25
"479","ISI000169226000018","Amazona viridigenalis",NA,"Ada Sanchez",2020-10-28 22:36:25
"480","ISI000169226000018","Amazona auropalliata",NA,"Ada Sanchez",2020-10-28 22:36:25
"481","ISI000264956100010","Eupsittula pertinax",NA,"Ada Sanchez",2020-10-28 22:36:25
"482","ISI000367255700007","Amazona aestiva",NA,"Ada Sanchez",2020-10-28 22:36:25
"483","ISI000367255700007","Amazona amazonica",NA,"Ada Sanchez",2020-10-28 22:36:25
"484","ISI000367255700007","Amazona vinacea",NA,"Ada Sanchez",2020-10-28 22:36:25
"485","ISI000367255700007","Amazona rhodocorytha",NA,"Ada Sanchez",2020-10-28 22:36:26
"486","ISI000367255700007","Anodorhynchus hyacinthinus",NA,"Ada Sanchez",2020-10-28 22:36:26
"487","ISI000367255700007","Ara ararauna",NA,"Ada Sanchez",2020-10-28 22:36:26
"488","ISI000367255700007","Psittacara leucophthalmus",NA,"Ada Sanchez",2020-10-28 22:36:26
"489","ISI000367255700007","Guaruba guarouba",NA,"Ada Sanchez",2020-10-28 22:36:26
"490","ISI000367255700007","Pionus maximiliani",NA,"Ada Sanchez",2020-10-28 22:36:26
"491","ISI000338095200011","Ara macao",NA,"Ada Sanchez",2020-10-28 22:36:26
"492","ISI000238436300012","Amazona ochrocephala",NA,"Ada Sanchez",2020-10-28 22:36:26
"493","ISI000254360200007","Anodorhynchus hyacinthinus",NA,"Ada Sanchez",2020-10-28 22:36:26
"494","ISI000256158100014","Amazona rhodocorytha",NA,"Ada Sanchez",2020-10-28 22:36:26
"495","ISI000471558300001","Nestor meridionalis",NA,"Rsaurio",2020-10-29 09:16:27
"496","ISI000378318700003","Nestor meridionalis",NA,"Rsaurio",2020-10-29 09:16:27
"497","ISI000386955000003","Nestor meridionalis",NA,"Rsaurio",2020-10-29 09:16:27
"498","ISI000345164000004","Nestor meridionalis",NA,"Rsaurio",2020-10-29 09:16:27
"499","ISI000280787800003","Nestor meridionalis",NA,"Rsaurio",2020-10-29 09:16:27
"500","ISI000254729500009","Nestor meridionalis",NA,"Rsaurio",2020-10-29 09:16:27
"501","ISI000253020600009","Nestor meridionalis",NA,"Rsaurio",2020-10-29 09:16:27
"502","ISI000243560800006","Nestor meridionalis",NA,"Rsaurio",2020-10-29 09:16:27
"503","ISI000242043100009","Nestor meridionalis",NA,"Rsaurio",2020-10-29 09:16:27
"504","ISI000225496600028","Nestor meridionalis",NA,"Rsaurio",2020-10-29 09:16:27
"505","ISI000224343200001","Nestor meridionalis",NA,"Rsaurio",2020-10-29 09:16:27
"506","ISI000180506900004","Nestor meridionalis",NA,"Rsaurio",2020-10-29 09:16:27
"507","ISI000187502800006","Nestor meridionalis",NA,"Rsaurio",2020-10-29 09:16:27
"508","ISI000083027000010","Nestor meridionalis",NA,"Rsaurio",2020-10-29 09:16:27
"509","ISIA1998YJ19300007","Nestor meridionalis",NA,"Rsaurio",2020-10-29 09:16:27
"510","ISI000073788000002","Nestor meridionalis",NA,"Rsaurio",2020-10-29 09:16:27
"511","ISI000482449400005","Psittacus timneh",NA,"Rsaurio",2020-10-29 09:17:31
"512","ISI000425146100002","Psittacus timneh",NA,"Rsaurio",2020-10-29 09:17:31
"513","ISI000432034200010","Psittacus timneh",NA,"Rsaurio",2020-10-29 09:17:31
"514","ISI000424099300006","Psittacus timneh",NA,"Rsaurio",2020-10-29 09:17:31
"515","ISI000451574200042","Psittacus timneh",NA,"Rsaurio",2020-10-29 09:17:31
"516","ISI000385596600005","Psittacus timneh",NA,"Rsaurio",2020-10-29 09:17:31
"517","ISI000564981900001","Psittacus timneh",NA,"Rsaurio",2020-10-29 09:17:31
"518","ISI000501640800008","Psittacus timneh",NA,"Rsaurio",2020-10-29 09:17:31
"519","ISI000485666600001","Psittacus erithacus",NA,"Rsaurio",2020-10-29 09:17:51
"520","ISI000485666600008","Psittacus erithacus",NA,"Rsaurio",2020-10-29 09:17:51
"521","ISIA1995QL87800024","Psittacus erithacus",NA,"Rsaurio",2020-10-29 09:17:51
"522","ISI000466412800007","Psittacus erithacus",NA,"Rsaurio",2020-10-29 09:17:51
"523","ISI000469333800002","Psittacus erithacus",NA,"Rsaurio",2020-10-29 09:17:51
"524","ISI000495951200264","Psittacus erithacus",NA,"Rsaurio",2020-10-29 09:17:51
"525","ISI000456715600021","Psittacus erithacus",NA,"Rsaurio",2020-10-29 09:17:51
"526","ISI000469333800015","Psittacus erithacus",NA,"Rsaurio",2020-10-29 09:17:51
"527","ISI000462894000023","Psittacus erithacus",NA,"Rsaurio",2020-10-29 09:17:51
"528","ISI000462894000024","Psittacus erithacus",NA,"Rsaurio",2020-10-29 09:17:51
"529","ISIA1995QX38800009","Psittacus erithacus",NA,"Rsaurio",2020-10-29 09:17:51
"530","ISIA1993PB08300010","Psittacus erithacus",NA,"Rsaurio",2020-10-29 09:17:51
"531","ISIA1988Q329700323","Psittacus erithacus",NA,"Rsaurio",2020-10-29 09:17:51
"532","ISIA1988Q953800013","Psittacus erithacus",NA,"Rsaurio",2020-10-29 09:17:51
